,TRACT,hurs,time,ppt,tmax,tmean,tmin,twbs
3964,77069,77.54296911173351,2026-05-25,13.555077266328249,30.460331488404236,25.509143983083067,20.558085004635164,22.463465461989284
3965,77069,74.05484492519665,2026-06-01,3.940371179989469,31.798426209068538,26.515198507907897,21.231978207622294,22.876941102945583
3966,77069,78.8590625211868,2026-06-08,20.995782025302628,31.633497625090833,27.56124675418927,23.489030705179243,24.60156652713078
3967,77069,73.67558604661521,2026-06-15,2.193663791814362,34.019414502509804,29.67024138310948,25.321124146026847,25.85388472014635
3968,77069,82.127837753771,2026-06-22,13.358208172563147,31.944284613821804,28.103588231336683,24.262914869106208,25.588121013982185
3969,77069,68.2144303839473,2026-06-29,0.0,35.30806457059228,30.447355021826947,25.58658398929404,25.729665248689376
3978,77068,67.48025821803192,2026-01-05,0.0,23.017975403069062,15.474178639582545,7.930345614645262,11.813881251938202
3979,77068,75.199098485067,2026-01-12,3.772761550916893,23.769650390558077,18.38951880864834,13.009344393371421,15.56658081373155
3980,77068,49.704259990395535,2026-01-19,0.406169645933788,16.75005968634316,10.536870690561615,4.323605806037729,5.593621730323988
3981,77068,83.28263516227899,2026-01-26,9.882507553496161,15.188858510790526,10.985975665150013,6.782969724863107,9.320474256896599
3982,77068,59.622401083931976,2026-02-02,0.0,11.925871795084364,5.425496013960465,-1.074879426539475,1.887690812253392
3983,77068,64.80117799511491,2026-02-09,4.066142871497559,22.907003028333307,15.135917329912074,7.364746322405376,11.130315466609995
3984,77068,76.62010123972046,2026-02-16,3.849157642388906,25.130204145842846,19.374487410907403,13.61877703322624,16.50930613829671
3985,77068,66.98534314779366,2026-02-23,0.0,24.963735630746257,19.325982127881467,13.688198606480299,15.43478105845978
3986,77068,62.654449174116955,2026-03-02,0.0,25.8310358885328,18.82329256051029,11.815563288629619,14.353620268712259
3987,77068,75.20779343825609,2026-03-09,6.122568808056325,28.005322580255843,24.029241746894776,20.053112516037714,20.699132946387063
3988,77068,67.4829107442451,2026-03-16,4.441531338573031,27.062040161193632,19.92944874668468,12.796756562406548,15.97322148270377
3989,77068,55.73781011698784,2026-03-23,0.0,24.540685522271527,17.28060213863771,10.020528587648439,12.342818110219307
3990,77068,65.42748880552905,2026-03-30,0.0,28.723771641914542,22.59580785522901,16.467863260298596,18.102460921176757
3991,77068,71.71820884600803,2026-04-06,5.044312847690818,27.443157998575014,23.371873846180748,19.300662632496955,19.670584712053113
3992,77068,70.03462499589487,2026-04-13,13.940148923015514,26.29852654084321,21.304147059275014,16.30975975173056,17.55954622034709
3993,77068,72.16771732143913,2026-04-20,2.139993086557591,28.22188527412834,23.233297109201864,18.244655079963778,19.610935763730584
3994,77068,77.45254174664983,2026-04-27,4.134842711513967,27.392174660217997,23.870666952715663,20.349140383526393,20.857786650607885
3995,77068,72.63463262540802,2026-05-04,16.489210541910893,27.883495264255313,22.85314019337735,17.822825564975535,19.23860829041571
3996,77068,77.9343321279475,2026-05-11,2.059703571157451,29.26410065924191,24.23975571194001,19.215312624196248,21.306594240220342
3997,77068,67.48332497076449,2026-05-18,0.06471756558749,31.243970264417044,26.285761084175196,21.32749020573357,21.759959955974402
3998,77068,77.57527274782814,2026-05-25,13.813096831953631,30.23549623349517,25.493844898181067,20.75220468827556,22.454012656381853
3999,77068,74.06140010508341,2026-06-01,3.681601684846157,31.62044154976102,26.512432407080738,21.404318105770187,22.878615673452966
4000,77068,79.2133220773571,2026-06-08,17.0146493156264,31.480620865824683,27.476744553135422,23.47282295139185,24.57169305436553
4001,77068,74.49977275299135,2026-06-15,1.559733569792771,33.74228090587885,29.475586075664637,25.20886116306416,25.795371297843246
4002,77068,82.73298329335866,2026-06-22,14.70417454921288,31.795807930353654,27.975368240000712,24.154822808110005,25.554901082571753
4003,77068,68.63850552356841,2026-06-29,0.0,35.02520683510145,30.31285957619717,25.600490755033046,25.671862511920764
4012,77477,66.82483392763059,2026-01-05,0.0,23.854550633743678,16.18590140021263,8.516946711067808,12.405656104427793
4013,77477,75.71823784408743,2026-01-12,0.407225216799497,23.939563424924607,18.533937349677554,13.128290498534655,15.79906201361536
4014,77477,49.3015874675262,2026-01-19,0.146961041328176,17.21042613053311,10.86732102216523,4.524225298902954,5.845974009773886
4015,77477,81.71338289403755,2026-01-26,5.731413748495386,16.131828949279257,11.985601122791396,7.839587294325896,10.106949574781702
4016,77477,60.829625341266095,2026-02-02,0.0,12.551438202081812,5.957794070426116,-0.635960098875968,2.469122739349528
4017,77477,66.40363858857243,2026-02-09,4.104682056287756,22.96442605582601,15.21834083278864,7.472240321745477,11.412445076388181
